name,oracle_text,scryfall_link,image_src,chinese_simplified,chinese_traditional,french,german,italian,japanese,korean,portuguese,russian,spanish
Might Beyond Reason,"Might Beyond Reason	{3}{G}
Instant
Put two +1/+1 counters on target creature.
Delirium — Put three +1/+1 counters on that creature instead if there are four or more card types among cards in your graveyard.

",https://scryfall.com/card/iko/243/might-beyond-reason,https://cards.scryfall.io/large/front/5/a/5a274689-82f1-488a-baf8-cd8ef3477b72.jpg?1576385162,非常理之力,非常理之力,Puissance déraisonnable,Macht jenseits der Vernunft,Potenza Irrazionale,道理を超えた力,설명할 수 없는 힘,Força Além da Razão,Немыслимая Мощь,Fuerza más allá de la razón
Moldgraf Scavenger,"Moldgraf Scavenger	{1}{G}
Creature — Fungus
Delirium — This creature gets +3/+0 as long as there are four or more card types among cards in your graveyard.
0/4
",https://scryfall.com/card/iko/244/moldgraf-scavenger,https://cards.scryfall.io/large/front/7/6/76755763-7c02-451f-b799-2106a3a4973b.jpg?1576385167,苔墓腐菌,苔墓腐菌,Charognard du moldgraf,Modergrab-Plünderer,Saprofago Ammuffito,黴墓のゴミあさり,이끼무덤 청소부,Necrófago do Cemitério Bolorento,Мародер Лесного Могильника,Carroñero de tumbamohosa
Moonlight Hunt,"Moonlight Hunt	{1}{G}
Instant
Choose target creature you don't control. Each creature you control that's a Wolf or a Werewolf deals damage equal to its power to that creature.

",https://scryfall.com/card/iko/245/moonlight-hunt,https://cards.scryfall.io/large/front/6/d/6d36aecd-4bd8-4350-9161-e6feecc09bb9.jpg?1736468386,月光猎杀,月光獵殺,Chasse au clair de lune,Jagd bei Mondschein,Caccia al Chiaro di Luna,月夜の狩り,달빛 사냥,Caçada ao Luar,Охота в Свете Луны,Caza nocturna
Obsessive Skinner,"Obsessive Skinner	{1}{G}
Creature — Human Rogue
When this creature enters, put a +1/+1 counter on target creature.
Delirium — At the beginning of each opponent's upkeep, if there are four or more card types among cards in your graveyard, put a +1/+1 counter on target creature.
1/1
",https://scryfall.com/card/iko/246/obsessive-skinner,https://cards.scryfall.io/large/front/a/4/a4276c32-e3f8-45e0-8202-43410b1f3d2e.jpg?1726285090,偏执剥皮客,偏執剝皮客,Tanneur obsessionnel,Zwanghafter Häuter,Scuoiatore Ossessionato,偏執的な皮剥ぎ人,강박적인 무두질꾼,Esfolador Obsessivo,Помешанный Скорняк,Peletero obsesivo
Pack Guardian,"Pack Guardian	{2}{G}{G}
Creature — Wolf Spirit
Flash
When this creature enters, you may discard a land card. If you do, create a 2/2 green Wolf creature token.
4/3
",https://scryfall.com/card/iko/247/pack-guardian,https://cards.scryfall.io/large/front/6/2/6265e9fa-3fc3-41c5-9950-cbeaae2e6187.jpg?1736468394,狼群守卫,狼群守衛,Gardienne de la meute,Rudelwächter,Protettrice del Branco,群れの守護獣,무리 수호자,Guardiã da Alcateia,Хранительница Стаи,Guardiana de la manada
Quilled Wolf,"Quilled Wolf	{1}{G}
Creature — Wolf
{5}{G}: This creature gets +4/+4 until end of turn.
2/2
",https://scryfall.com/card/iko/248/quilled-wolf,https://cards.scryfall.io/large/front/f/a/fa1569b5-94ef-4ba5-98c6-f1bd4f73c7d5.jpg?1576385189,刺毛狼,刺毛狼,Loup à aiguilles,Stachelrückenwolf,Lupo Spinato,針毛の狼,깃털 늑대,Lobo-espinho,Иглистый Волк,Lobo con púas
Rabid Bite,"Rabid Bite	{1}{G}
Sorcery
Target creature you control deals damage equal to its power to target creature you don't control.

",https://scryfall.com/card/iko/249/rabid-bite,https://cards.scryfall.io/large/front/5/3/53a73200-b798-4bfd-a431-8b94e17b70be.jpg?1721428112,狂疾啃咬,狂疾啃咬,Morsure enragée,Tollwütiger Biss,Morso Rabbioso,狂気の一咬み,맹렬한 물어뜯기,Mordida Rábica,Бешеный Укус,Mordisco rabioso
Root Out,"Root Out	{2}{G}
Sorcery
Destroy target artifact or enchantment.
Investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")

",https://scryfall.com/card/iko/250/root-out,https://cards.scryfall.io/large/front/2/2/228a08f0-6664-407a-a74c-2c32badc0d37.jpg?1682209612,追根究底,追根究底,Déloger,Ausreißen,Snidare,根から絶つ,뿌리 뽑기,Arrancar pela Raiz,Вырвать с Корнем,Desraizar
Sage of Ancient Lore // Werewolf of Ancient Hunger,"Sage of Ancient Lore // Werewolf of Ancient Hunger	{4}{G}
Creature — Human Shaman Werewolf
Sage of Ancient Lore's power and toughness are each equal to the number of cards in your hand.
When this creature enters, draw a card.
At the beginning of each upkeep, if no spells were cast last turn, transform this creature.
*/*
",https://scryfall.com/card/iko/251/sage-of-ancient-lore--werewolf-of-ancient-hunger,https://cards.scryfall.io/large/front/9/4/94c5f7fe-9ca6-4040-bf7c-062ab22e6a02.jpg?1576385212,古训智者 // 恒饥狼人,古訓智者 // 恆飢狼人,Sage de la sapience ancestrale // Loup-garou de la faim ancestrale,Weiser der uralten Geheimnisse // Werwolf des uralten Hungers,Saggia delle Tradizioni Ataviche // Mannara dalla Fame Atavica,古き知恵の賢者 // 古き飢えの人狼,고대 신화의 현자 // 굶주린 고대 늑대인간,Sábia do Conhecimento Ancestral // Lobisomem da Fome Ancestral,Ведунья Древнего Знания // Вервольф Древнего Голода,Sabia del conocimiento ancestral // Licántropa del hambre ancestral
Sage of Ancient Lore // Werewolf of Ancient Hunger,"Sage of Ancient Lore // Werewolf of Ancient Hunger	
Creature — Werewolf
Vigilance, trample
Werewolf of Ancient Hunger's power and toughness are each equal to the total number of cards in all players' hands.
At the beginning of each upkeep, if a player cast two or more spells last turn, transform this creature.
*/*
",https://scryfall.com/card/iko/252/sage-of-ancient-lore--werewolf-of-ancient-hunger,https://cards.scryfall.io/large/front/9/4/94c5f7fe-9ca6-4040-bf7c-062ab22e6a02.jpg?1576385212,古训智者 // 恒饥狼人,古訓智者 // 恆飢狼人,Sage de la sapience ancestrale // Loup-garou de la faim ancestrale,Weiser der uralten Geheimnisse // Werwolf des uralten Hungers,Saggia delle Tradizioni Ataviche // Mannara dalla Fame Atavica,古き知恵の賢者 // 古き飢えの人狼,고대 신화의 현자 // 굶주린 고대 늑대인간,Sábia do Conhecimento Ancestral // Lobisomem da Fome Ancestral,Ведунья Древнего Знания // Вервольф Древнего Голода,Sabia del conocimiento ancestral // Licántropa del hambre ancestral
Seasons Past,"Seasons Past	{4}{G}{G}
Sorcery
Return any number of cards with different mana values from your graveyard to your hand. Put Seasons Past on the bottom of its owner's library.

",https://scryfall.com/card/iko/253/seasons-past,https://cards.scryfall.io/large/front/6/6/668afd78-3cf5-4daf-8dfb-fca90de0ae5a.jpg?1576385218,时迁季移,時遷季移,Saisons passées,Verstrichene Jahre,Stagioni Passate,過ぎ去った季節,지나간 계절,Estações Passadas,Былые Времена,Temporadas pasadas
Second Harvest,"Second Harvest	{2}{G}{G}
Instant
For each token you control, create a token that's a copy of that permanent.

",https://scryfall.com/card/iko/254/second-harvest,https://cards.scryfall.io/large/front/a/a/aaecd005-b849-4e75-a8e0-24231bf2a0c9.jpg?1736468402,二度收获,二度收穫,Deuxième récolte,Zweite Ernte,Secondo Raccolto,再度の収穫,두 번째 수확,Segunda Colheita,Второй Урожай,Segunda recolección
Silverfur Partisan,"Silverfur Partisan	{2}{G}
Creature — Wolf Warrior
Trample
Whenever a Wolf or Werewolf you control becomes the target of an instant or sorcery spell, create a 2/2 green Wolf creature token.
2/2
",https://scryfall.com/card/iko/255/silverfur-partisan,https://cards.scryfall.io/large/front/a/2/a20f5392-5cde-4326-a322-7463ec4b0515.jpg?1576385230,银毛游狼,銀毛遊狼,Partisane poilargent,Silberfell-Partisanin,Fautrice Vellargento,銀毛の援護者,은빛가죽 유격병,Guerrilheira Manto de Prata,Партизан Серебряной Шерсти,Partisana Pelaje argénteo
Solitary Hunter // One of the Pack,"Solitary Hunter // One of the Pack	{3}{G}
Creature — Human Warrior Werewolf
At the beginning of each upkeep, if no spells were cast last turn, transform this creature.
3/4
",https://scryfall.com/card/iko/256/solitary-hunter--one-of-the-pack,https://cards.scryfall.io/large/front/6/c/6c200ef1-ea08-48d4-ab50-77940a0e08c3.jpg?1576385243,独行猎人 // 随群狼人,獨行獵人 // 隨群狼人,Chasseur solitaire // Membre de la meute,Eigenbrötlerischer Jäger // Mitglied des Rudels,Cacciatore Solitario // Uno del Branco,孤独な狩人 // 群れの一員,고독한 사냥꾼 // 무리에 속한 늑대,Caçador Solitário // Parte da Alcateia,Одинокий Охотник // Один из Стаи,Cazador solitario // Uno de los nuestros
Solitary Hunter // One of the Pack,"Solitary Hunter // One of the Pack	
Creature — Werewolf
At the beginning of each upkeep, if a player cast two or more spells last turn, transform this creature.
5/6
",https://scryfall.com/card/iko/257/solitary-hunter--one-of-the-pack,https://cards.scryfall.io/large/front/6/c/6c200ef1-ea08-48d4-ab50-77940a0e08c3.jpg?1576385243,独行猎人 // 随群狼人,獨行獵人 // 隨群狼人,Chasseur solitaire // Membre de la meute,Eigenbrötlerischer Jäger // Mitglied des Rudels,Cacciatore Solitario // Uno del Branco,孤独な狩人 // 群れの一員,고독한 사냥꾼 // 무리에 속한 늑대,Caçador Solitário // Parte da Alcateia,Одинокий Охотник // Один из Стаи,Cazador solitario // Uno de los nuestros
Soul Swallower,"Soul Swallower	{2}{G}{G}
Creature — Wurm
Trample
Delirium — At the beginning of your upkeep, if there are four or more card types among cards in your graveyard, put three +1/+1 counters on this creature.
3/3
",https://scryfall.com/card/iko/258/soul-swallower,https://cards.scryfall.io/large/front/2/2/22fbc045-2c86-4816-8622-db56929ae94d.jpg?1576385248,噬魂亚龙,噬魂亞龍,Briffaud d'âmes,Seelenverschlinger,Divoratore di Anime,魂を飲み込むもの,영혼을 삼키는 괴수,Engolidor de Almas,Пожиратель Душ,Engullealmas
Stoic Builder,"Stoic Builder	{2}{G}
Creature — Human
When this creature enters, you may return target land card from your graveyard to your hand.
2/3
",https://scryfall.com/card/iko/259/stoic-builder,https://cards.scryfall.io/large/front/0/8/0820f17c-ab4a-4a14-84ff-4ea200bef112.jpg?1576385254,寡欲筑匠,寡欲築匠,Architecte stoïque,Stoischer Baumeister,Costruttore Tenace,冷静な建築家,금욕적인 일꾼,Construtor Estoico,Упорный Строитель,Constructor estoico
Thornhide Wolves,"Thornhide Wolves	{4}{G}
Creature — Wolf

4/5
",https://scryfall.com/card/iko/260/thornhide-wolves,https://cards.scryfall.io/large/front/f/c/fc0f3812-bb6c-4d99-b505-9dfd84e3fd95.jpg?1562305290,荆皮群狼,荊皮群狼,Loups au pelage épineux,Dornenfellwölfe,Lupi Pellerovo,茨隠れの狼,가시가죽 늑대,Lobos Pelespinho,Колючие Волки,Lobos erizados
Tireless Tracker,"Tireless Tracker	{2}{G}
Creature — Human Scout
Landfall — Whenever a land you control enters, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
Whenever you sacrifice a Clue, put a +1/+1 counter on this creature.
3/2
",https://scryfall.com/card/iko/261/tireless-tracker,https://cards.scryfall.io/large/front/6/6/66444549-ad9b-49c6-a7c6-34e977c1085d.jpg?1752944911,不倦追迹人,不倦追跡人,Traqueuse infatigable,Unermüdliche Spurensucherin,Battipista Instancabile,不屈の追跡者,지칠 줄 모르는 추적자,Rastreador Incansável,Неутомимый Следопыт,Rastreadora incansable
Traverse the Ulvenwald,"Traverse the Ulvenwald	{G}
Sorcery
Search your library for a basic land card, reveal it, put it into your hand, then shuffle.
Delirium — If there are four or more card types among cards in your graveyard, instead search your library for a creature or land card, reveal it, put it into your hand, then shuffle.

",https://scryfall.com/card/iko/262/traverse-the-ulvenwald,https://cards.scryfall.io/large/front/7/7/77b459cb-994c-430d-b0a6-59a8dd20adbd.jpg?1736468440,穿越沃文森,穿越沃文森,Traversée d'Ulvenwald,Durchquerung des Ulvenwalds,Attraverso Ulvenwald,ウルヴェンワルド横断,울벤왈드 횡단,Atravessar Ulvenwald,Через Уленвальд,Cruzar Ulvenwald
Ulvenwald Hydra,"Ulvenwald Hydra	{4}{G}{G}
Creature — Hydra
Reach
Ulvenwald Hydra's power and toughness are each equal to the number of lands you control.
When this creature enters, you may search your library for a land card, put it onto the battlefield tapped, then shuffle.
*/*
",https://scryfall.com/card/iko/263/ulvenwald-hydra,https://cards.scryfall.io/large/front/0/7/0700d1c1-faab-4a1a-b55d-a2fa4582a2b4.jpg?1601080240,沃文森多头龙,沃文森多頭龍,Hydre d'Ulvenwald,Ulvenwald-Hydra,Idra di Ulvenwald,ウルヴェンワルドのハイドラ,울벤왈드 히드라,Hidra de Ulvenwald,Уленвальдская Гидра,Hidra de Ulvenwald
Ulvenwald Mysteries,"Ulvenwald Mysteries	{2}{G}
Enchantment
Whenever a nontoken creature you control dies, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
Whenever you sacrifice a Clue, create a 1/1 white Human Soldier creature token.

",https://scryfall.com/card/iko/264/ulvenwald-mysteries,https://cards.scryfall.io/large/front/8/a/8a3997f1-5b02-4ca5-a390-fedb5874b575.jpg?1736468442,沃文森谜团,沃文森謎團,Mystères d'Ulvenwald,Mysterien des Ulvenwalds,Misteri di Ulvenwald,ウルヴェンワルドの謎,울벤왈드 미스터리,Mistérios de Ulvenwald,Уленвальдские Тайны,Misterios de Ulvenwald
Vessel of Nascency,"Vessel of Nascency	{G}
Enchantment
{1}{G}, Sacrifice this enchantment: Reveal the top four cards of your library. You may put an artifact, creature, enchantment, land, or planeswalker card from among them into your hand. Put the rest into your graveyard.

",https://scryfall.com/card/iko/265/vessel-of-nascency,https://cards.scryfall.io/large/front/9/d/9d502ecf-b3a5-4657-8718-104e8f0ab9af.jpg?1562439034,起源皿,起源皿,Urne de naissance,Gefäß der Entstehung,Ricettacolo della Nascita,発生の器,기원의 그릇,Receptáculo da Nascença,Сосуд Зарождения,Recipiente de origen
Veteran Cathar,"Veteran Cathar	{1}{G}
Creature — Human Soldier
{3}{W}: Target Human gains double strike until end of turn.
2/2
",https://scryfall.com/card/iko/266/veteran-cathar,https://cards.scryfall.io/large/front/a/4/a471e83e-c0e0-4af6-bfcf-7f4a39f6fccf.jpg?1576385297,护教军老兵,護教軍老兵,Cathare vétérane,Erfahrene Katharerin,Catara Veterana,古参の聖戦士,베테랑 성전사,Cátaro Veterano,Катар-Ветеран,Cátara veterana
Watcher in the Web,"Watcher in the Web	{4}{G}
Creature — Spider
Reach (This creature can block creatures with flying.)
This creature can block an additional seven creatures each combat.
2/5
",https://scryfall.com/card/iko/267/watcher-in-the-web,https://cards.scryfall.io/large/front/b/e/be1ee2d4-5992-4081-9907-4bc26750aff0.jpg?1576385304,蛛网看守,蛛網看守,Scrutatrice de la toile,Beobachterin im Netz,Scrutatrice nella Seta,巣網から見張るもの,거미 감시자,Vigia na Teia,Ждущий в Паутине,Acechadora en la red
Weirding Wood,"Weirding Wood	{2}{G}
Enchantment — Aura
Enchant land
When this Aura enters, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
Enchanted land has ""{T}: Add two mana of any one color.""

",https://scryfall.com/card/iko/268/weirding-wood,https://cards.scryfall.io/large/front/8/2/82e20104-117e-47de-ac0c-cca9250c1f3c.jpg?1682209648,怪诞树木,怪誕樹木,Bois bizarre,Verqueres Holz,Bosco Straniante,奇妙な森,기괴한 나무,Madeira Bizarra,Лесное Искажение,Bosque extravagante
Altered Ego,"Altered Ego	{X}{2}{G}{U}
Creature — Shapeshifter
This spell can't be countered.
You may have this creature enter as a copy of any creature on the battlefield, except it enters with X additional +1/+1 counters on it.
0/0
",https://scryfall.com/card/iko/269/altered-ego,https://cards.scryfall.io/large/front/d/5/d51e076a-be33-4b2b-b52f-fe7b5bc56206.jpg?1775941637,另我离影,另我離影,Ego altéré,Das veränderte Ich,Ego Alterato,もう一人の自分,변질된 자아,Ego Alterado,Второе Я,Ego alterado
Anguished Unmaking,"Anguished Unmaking	{1}{W}{B}
Instant
Exile target nonland permanent. You lose 3 life.

",https://scryfall.com/card/iko/270/anguished-unmaking,https://cards.scryfall.io/large/front/4/0/407183c6-c962-4f8c-867e-abc309b6c573.jpg?1775941643,哀恸归虚,哀慟歸虛,Annulation angoissée,Schmerzerfüllte Auslöschung,Dissoluzione Angosciosa,苦渋の破棄,비통한 파괴,Desfazer Angustiado,Мучительное Уничтожение,Fin angustioso
"Arlinn Kord // Arlinn, Embraced by the Moon","Arlinn Kord // Arlinn, Embraced by the Moon	{2}{R}{G}
Legendary Planeswalker — Arlinn
[+1]: Until end of turn, up to one target creature gets +2/+2 and gains vigilance and haste.
[0]: Create a 2/2 green Wolf creature token. Transform Arlinn Kord.

",https://scryfall.com/card/iko/271/arlinn-kord--arlinn-embraced-by-the-moon,https://cards.scryfall.io/large/front/e/7/e72d7c11-2165-4c72-80f3-3c1a7b4b5572.jpg?1736468478,雅琳珂德 // 月持雅琳,雅琳珂德 // 月持雅琳,"Arlinn Kord // Arlinn, étreinte par la lune","Arlinn Kord // Arlinn, Verbündete des Mondes","Arlinn Kord // Arlinn, Abbracciata dalla Luna",アーリン・コード // 月の抱擁、アーリン,아를린 코르드 // 달이 품은 자 아를린,"Arlinn Kord // Arlinn, Abraçada pela Lua","Арлинн Корд // Арлинн, Избранница Луны","Arlinn Kord // Arlinn, Abrazada por la Luna"
"Arlinn Kord // Arlinn, Embraced by the Moon","Arlinn Kord // Arlinn, Embraced by the Moon	
Legendary Planeswalker — Arlinn
[+1]: Creatures you control get +1/+1 and gain trample until end of turn.
[−1]: Arlinn deals 3 damage to any target. Transform Arlinn.
[−6]: You get an emblem with ""Creatures you control have haste and '{T}: This creature deals damage equal to its power to any target.'""

",https://scryfall.com/card/iko/272/arlinn-kord--arlinn-embraced-by-the-moon,https://cards.scryfall.io/large/front/e/7/e72d7c11-2165-4c72-80f3-3c1a7b4b5572.jpg?1736468478,雅琳珂德 // 月持雅琳,雅琳珂德 // 月持雅琳,"Arlinn Kord // Arlinn, étreinte par la lune","Arlinn Kord // Arlinn, Verbündete des Mondes","Arlinn Kord // Arlinn, Abbracciata dalla Luna",アーリン・コード // 月の抱擁、アーリン,아를린 코르드 // 달이 품은 자 아를린,"Arlinn Kord // Arlinn, Abraçada pela Lua","Арлинн Корд // Арлинн, Избранница Луны","Arlinn Kord // Arlinn, Abrazada por la Luna"
Fevered Visions,"Fevered Visions	{1}{U}{R}
Enchantment
At the beginning of each player's end step, that player draws a card. If the player is your opponent and has four or more cards in hand, this enchantment deals 2 damage to that player.

",https://scryfall.com/card/iko/273/fevered-visions,https://cards.scryfall.io/large/front/3/e/3ee3fc2b-c2e4-421d-ac1d-6a111bb44f44.jpg?1576385345,狂热视像,狂熱視像,Visions fiévreuses,Fieberhafte Visionen,Visioni Febbrili,熱病の幻視,과열된 시야,Visões Febris,Лихорадочные Видения,Visiones febriles
The Gitrog Monster,"The Gitrog Monster	{3}{B}{G}
Legendary Creature — Frog Horror
Deathtouch
At the beginning of your upkeep, sacrifice The Gitrog Monster unless you sacrifice a land.
You may play an additional land on each of your turns.
Whenever one or more land cards are put into your graveyard from anywhere, draw a card.
6/6
",https://scryfall.com/card/iko/274/the-gitrog-monster,https://cards.scryfall.io/large/front/4/0/40489e28-878d-44a2-847f-07beef1aa0f8.jpg?1752944964,噬人蛙怪,噬人蛙怪,Le monstre de Gitrog,Das Gitrog-Monster,Il Mostro di Gitrog,ギトラグの怪物,기트로그 괴수,Monstro Gitrog,Гитрогское Чудовище,El monstruo Gitrog
Invocation of Saint Traft,"Invocation of Saint Traft	{1}{W}{U}
Enchantment — Aura
Enchant creature
Enchanted creature has ""Whenever this creature attacks, create a 4/4 white Angel creature token with flying that's tapped and attacking. Exile that token at end of combat.""

",https://scryfall.com/card/iko/275/invocation-of-saint-traft,https://cards.scryfall.io/large/front/c/6/c64077da-9e55-4ced-91f7-db478383172f.jpg?1576385358,圣沙弗的祝愿,聖沙弗的祝願,Invocation de Saint Traft,Anrufung von Sankt Traft,Invocazione di San Traft,聖トラフトの祈祷,성 트라프트의 주문,Invocação de Santo Traft,Заклятье Святого Трафта,Invocación de San Traft
"Nahiri, the Harbinger","Nahiri, the Harbinger	{2}{R}{W}
Legendary Planeswalker — Nahiri
[+2]: You may discard a card. If you do, draw a card.
[−2]: Exile target enchantment, tapped artifact, or tapped creature.
[−8]: Search your library for an artifact or creature card, put it onto the battlefield, then shuffle. It gains haste. Return it to your hand at the beginning of the next end step.

",https://scryfall.com/card/iko/276/nahiri-the-harbinger,https://cards.scryfall.io/large/front/c/0/c0b2cc03-5d07-43e1-a8d9-298d17a5af44.jpg?1690005236,先兆娜希丽,先兆娜希麗,"Nahiri, l'annonciatrice","Nahiri, Vorbotin des Unheils","Nahiri, l'Araldo",先駆ける者、ナヒリ,예지자 나히리,"Nahiri, a Anunciadora","Нахири, Предвестница","Nahiri, la Adalid"
"Olivia, Mobilized for War","Olivia, Mobilized for War	{1}{B}{R}
Legendary Creature — Vampire Knight
Flying
Whenever another creature you control enters, you may discard a card. If you do, put a +1/+1 counter on that creature, it gains haste until end of turn, and it becomes a Vampire in addition to its other types.
3/3
",https://scryfall.com/card/iko/277/olivia-mobilized-for-war,https://cards.scryfall.io/large/front/7/2/7297dd81-8367-42e9-abf9-9227e202e7ae.jpg?1576385369,蓄威奥莉薇亚,蓄威奧莉薇亞,"Olivia, mobilisée pour la guerre",Olivia die Kriegsgerüstete,"Olivia, Sul Piede di Guerra",戦争に向かう者、オリヴィア,전쟁에 참전한 올리비아,"Olivia, Mobilizada para a Guerra","Оливия, Готовая к Войне","Olivia, movilizada para la guerra"
Prized Amalgam,"Prized Amalgam	{1}{U}{B}
Creature — Zombie
Whenever a creature enters, if it entered from your graveyard or you cast it from your graveyard, return this card from your graveyard to the battlefield tapped at the beginning of the next end step.
3/3
",https://scryfall.com/card/iko/278/prized-amalgam,https://cards.scryfall.io/large/front/8/4/844c9fa7-8751-49be-827a-7fb6986bae59.jpg?1673149045,珍奇拼合怪,珍奇拼合怪,Amalgame prisé,Gelungenes Flickwerk,Amalgama Prediletto,秘蔵の縫合体,값비싼 합성체,Amálgama Cobiçado,Ценный Конгломерат,Amalgama preciada
"Sigarda, Heron's Grace","Sigarda, Heron's Grace	{3}{G}{W}
Legendary Creature — Angel
Flying
You and Humans you control have hexproof.
{2}, Exile a card from your graveyard: Create a 1/1 white Human Soldier creature token.
4/5
",https://scryfall.com/card/iko/279/sigarda-herons-grace,https://cards.scryfall.io/large/front/a/1/a1de7031-f589-4af5-9c63-06fb7ec7a6b5.jpg?1637631578,苍鹭风华席嘉妲,蒼鷺風華席嘉妲,"Sigarda, grâce du héron","Sigarda, Gnade des Reiherschwarms","Sigarda, Grazia dell'Airone",優雅な鷺、シガルダ,헤론의 은총 시가르다,"Sigarda, Graça das Garças","Сигарда, Милость Цапли","Sigarda, Gracia de las Garzas"
"Sorin, Grim Nemesis","Sorin, Grim Nemesis	{4}{W}{B}
Legendary Planeswalker — Sorin
[+1]: Reveal the top card of your library and put that card into your hand. Each opponent loses life equal to its mana value.
[−X]: Sorin deals X damage to target creature or planeswalker and you gain X life.
[−9]: Create a number of 1/1 black Vampire Knight creature tokens with lifelink equal to the highest life total among all players.

",https://scryfall.com/card/iko/280/sorin-grim-nemesis,https://cards.scryfall.io/large/front/c/2/c2933144-c931-498a-9e91-f5165873c3b7.jpg?1576385388,凛仇索霖,凜仇索霖,"Sorin, némésis sinistre","Sorin, Grimmige Nemesis","Sorin, Nemesi Lugubre",死の宿敵、ソリン,천벌을 내리는 자 소린,"Sorin, Nêmesis Implacável","Сорин, Мрачный Мститель","Sorin, Némesis Siniestro"
Brain in a Jar,"Brain in a Jar	{2}
Artifact
{1}, {T}: Put a charge counter on this artifact, then you may cast an instant or sorcery spell with mana value equal to the number of charge counters on this artifact from your hand without paying its mana cost.
{3}, {T}, Remove X charge counters from this artifact: Scry X.

",https://scryfall.com/card/iko/281/brain-in-a-jar,https://cards.scryfall.io/large/front/8/8/88ecfcbe-e8db-4f08-aa8b-5b7b3e6c6ce7.jpg?1576385394,瓶中脑,瓶中腦,Cerveau en bocal,Gehirn im Glas,Cervello in Barattolo,瓶詰め脳,병 속에 담긴 뇌,Cérebro no Jarro,Мозг в Банке,Cerebro envasado
Corrupted Grafstone,"Corrupted Grafstone	{2}
Artifact
This artifact enters tapped.
{T}: Choose a color of a card in your graveyard. Add one mana of that color.

",https://scryfall.com/card/iko/282/corrupted-grafstone,https://cards.scryfall.io/large/front/1/f/1ffa34cc-4042-4d2b-a7a0-eca0b593eeb6.jpg?1576385400,腐化墓碑,腐化墓碑,Pierre de graf corrompue,Verderbter Grabstein,Lapide Corrotta,崩れた墓石,타락한 묘비,Lápide Corrompida,Могильный Камень Порчи,Lápida corrupta
Epitaph Golem,"Epitaph Golem	{5}
Artifact Creature — Golem
{2}: Put target card from your graveyard on the bottom of your library.
3/5
",https://scryfall.com/card/iko/283/epitaph-golem,https://cards.scryfall.io/large/front/2/0/202125f5-9182-436f-86df-701cdc7e60ce.jpg?1737936168,墓碑魔像,墓碑魔像,Golem d'épitaphe,Grabschrift-Golem,Golem dell'Epitaffio,墓碑のゴーレム,묘비 골렘,Golem do Epitáfio,Голем Эпитафий,Gólem epitafio
Explosive Apparatus,"Explosive Apparatus	{1}
Artifact
{3}, {T}, Sacrifice this artifact: It deals 2 damage to any target.

",https://scryfall.com/card/iko/284/explosive-apparatus,https://cards.scryfall.io/large/front/6/0/608f431b-a05c-4610-94f7-928d87b2c056.jpg?1562302613,爆炸装置,爆炸裝置,Dispositif explosif,Explosiver Apparat,Apparato Esplosivo,爆発性の機器,폭발 장치,Aparato Explosivo,Взрывоопасный Аппарат,Aparato explosivo
Harvest Hand // Scrounged Scythe,"Harvest Hand // Scrounged Scythe	{3}
Artifact Creature — Scarecrow
When this creature dies, return it to the battlefield transformed under your control.
2/2
",https://scryfall.com/card/iko/285/harvest-hand--scrounged-scythe,https://cards.scryfall.io/large/front/6/f/6f29b655-f70f-4b30-9253-c7944bfee524.jpg?1737775534,镰手稻草人 // 夺来镰刀,鐮手稻草人 // 奪來鐮刀,Main des moissons // Faux fouineuse,Erntehelfer // Aufgelesene Sense,Mano Mietitrice // Falce Sottratta,収穫の手 // 拾った大鎌,수확자의 손 // 슬쩍 훔친 낫,Mão da Colheita // Foice Afanada,Жнец-Подручный // Краденая Коса,Mano de la cosecha // Guadaña agenciadora
Harvest Hand // Scrounged Scythe,"Harvest Hand // Scrounged Scythe	
Artifact — Equipment
Equipped creature gets +1/+1.
As long as equipped creature is a Human, it has menace. (It can't be blocked except by two or more creatures.)
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)

",https://scryfall.com/card/iko/286/harvest-hand--scrounged-scythe,https://cards.scryfall.io/large/front/6/f/6f29b655-f70f-4b30-9253-c7944bfee524.jpg?1737775534,镰手稻草人 // 夺来镰刀,鐮手稻草人 // 奪來鐮刀,Main des moissons // Faux fouineuse,Erntehelfer // Aufgelesene Sense,Mano Mietitrice // Falce Sottratta,収穫の手 // 拾った大鎌,수확자의 손 // 슬쩍 훔친 낫,Mão da Colheita // Foice Afanada,Жнец-Подручный // Краденая Коса,Mano de la cosecha // Guadaña agenciadora
Haunted Cloak,"Haunted Cloak	{3}
Artifact — Equipment
Equipped creature has vigilance, trample, and haste.
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)

",https://scryfall.com/card/iko/287/haunted-cloak,https://cards.scryfall.io/large/front/a/b/abffd0a3-ea7a-43cf-b92d-d9f436bef58e.jpg?1689999599,遭祟斗篷,遭祟斗篷,Cape hantée,Verwunschener Mantel,Mantello Infestato,憑依の外套,환영 망토,Manto Assombrado,Плащ Привидений,Capa poseída
