name,oracle_text,scryfall_link,image_src,chinese_simplified,chinese_traditional,french,german,italian,japanese,korean,portuguese,russian,spanish
Greater Sandwurm,"Greater Sandwurm	{5}{G}{G}
Creature — Wurm
This creature can't be blocked by creatures with power 2 or less.
Cycling {2} ({2}, Discard this card: Draw a card.)
7/7
",https://scryfall.com/card/iko/157/greater-sandwurm,https://cards.scryfall.io/large/front/d/9/d90c5650-7eb2-480a-856e-a04406096830.jpg?1591227678,高大沙丘亚龙,高大沙丘亞龍,Grande guivre des sables,Großer Sandwurm,Wurm Sabbioso Maggiore,大いなるサンドワーム,대형 모래웜,Grão-vorme-da-areia,Гигантский Песчаный Вурм,Gran sierpe de arena
Honey Mammoth,"Honey Mammoth	{4}{G}{G}
Creature — Elephant
When this creature enters, you gain 4 life.
6/6
",https://scryfall.com/card/iko/158/honey-mammoth,https://cards.scryfall.io/large/front/8/4/84b9bee2-b973-4de7-b72d-7f36f8e8153c.jpg?1591227690,饮蜜长毛象,飲蜜長毛象,Mammouth à miel,Honigmammut,Mammut del Miele,蜂蜜マンモス,꿀 맘모스,Mamute do Mel,Медовый Мамонт,Mamut de la miel
Hornbash Mentor,"Hornbash Mentor	{2}{G}
Creature — Human Warrior
When this creature enters, put a trample counter on target non-Human creature you control.
{2}{G}, {T}: Put a +1/+1 counter on each creature you control with trample.
3/3
",https://scryfall.com/card/iko/159/hornbash-mentor,https://cards.scryfall.io/large/front/d/4/d47d2596-a321-44c0-a9f6-87bf80abc1c4.jpg?1591227700,突角明师,突角明師,Mentor tapecorne,Horntrutz-Mentor,Mentore del Corno Dirompente,角突きの導師,뿔돌진 스승,Mentor da Chifradaria,Наставник Таранного Рога,Mentor de cuernazos
Humble Naturalist,"Humble Naturalist	{1}{G}
Creature — Human Druid
{T}: Add one mana of any color. Spend this mana only to cast a creature spell.
1/3
",https://scryfall.com/card/iko/160/humble-naturalist,https://cards.scryfall.io/large/front/8/f/8f56705d-eb64-4cef-b716-edbeac60bf79.jpg?1591227710,谦卑归真师,謙卑歸真師,Humble naturaliste,Demütiger Naturkundler,Naturalista Umile,謙虚な自然主義者,겸손한 자연주의자,Naturalista Humilde,Скромный Натуралист,Naturalista humilde
Ivy Elemental,"Ivy Elemental	{X}{G}
Creature — Elemental
This creature enters with X +1/+1 counters on it.
0/0
",https://scryfall.com/card/iko/161/ivy-elemental,https://cards.scryfall.io/large/front/8/e/8e8aea71-02aa-4799-86fb-efd2a36efc22.jpg?1591227721,长春藤元素,長春藤元素,Élémental de lierre,Efeuelementar,Elementale d'Edera,キヅタの精霊,담쟁이덩굴 정령,Elemental de Hera,Элементаль Плюща,Elemental de hiedra
"Kogla, the Titan Ape","Kogla, the Titan Ape	{3}{G}{G}{G}
Legendary Creature — Ape
When Kogla enters, it fights up to one target creature you don't control.
Whenever Kogla attacks, destroy target artifact or enchantment defending player controls.
{1}{G}: Return target Human you control to its owner's hand. Kogla gains indestructible until end of turn.
7/6
",https://scryfall.com/card/iko/162/kogla-the-titan-ape,https://cards.scryfall.io/large/front/3/c/3c35ca79-eb72-427a-a8ed-404b2214389a.jpg?1591227737,庞巨猿猴寇格拉,龐巨猿猴寇格拉,"Kogla, le singe titan",Kogla der Affentitan,"Kogla, il Gorilla Titanico",巨大猿、コグラ,"거대 유인원, 코글라","Kogla, o Símio Titânico","Когла, Исполинская Обезьяна","Kogla, el Simio Titánico"
Lead the Stampede,"Lead the Stampede	{2}{G}
Sorcery
Look at the top five cards of your library. You may reveal any number of creature cards from among them and put the revealed cards into your hand. Put the rest on the bottom of your library in any order.

",https://scryfall.com/card/iko/163/lead-the-stampede,https://cards.scryfall.io/large/front/9/e/9e76b676-c7a3-4de6-a78d-3059a0df83f2.jpg?1591227752,引领狂奔,引領狂奔,En tête de la ruée,Den Ansturm leiten,Guidare l'Assalto,暴走の先導,폭주의 선두,Guiar o Estouro,Во Главе Табуна,Liderar la estampida
Migration Path,"Migration Path	{3}{G}
Sorcery
Search your library for up to two basic land cards, put them onto the battlefield tapped, then shuffle.
Cycling {2} ({2}, Discard this card: Draw a card.)

",https://scryfall.com/card/iko/164/migration-path,https://cards.scryfall.io/large/front/2/1/21e3dfad-69b6-416c-966b-0d9c876d22fe.jpg?1743206963,迁徙路径,遷徙路徑,Voie migratoire,Migrationspfad,Percorso Migratorio,移動経路,이주 경로,Trilha de Migração,Путь Миграции,Camino migratorio
Migratory Greathorn,"Migratory Greathorn	{3}{G}
Creature — Beast
Mutate {2}{G} (If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)
Whenever this creature mutates, search your library for a basic land card, put it onto the battlefield tapped, then shuffle.
3/4
",https://scryfall.com/card/iko/165/migratory-greathorn,https://cards.scryfall.io/large/front/6/a/6a2a287b-b83f-444f-84f7-e388beb616c2.jpg?1591227787,迁徙巨角兽,遷徙巨角獸,Grandcorne migrateur,Nomadisierendes Großhorn,Corno Possente Migratorio,渡る大角,이주하는 거대뿔,Megacórneo Migratório,Кочующий Большерог,Grancuerno migratorio
Monstrous Step,"Monstrous Step	{4}{G}
Sorcery
Target creature gets +7/+7 until end of turn. Up to one other target creature blocks it this turn if able.
Cycling {2} ({2}, Discard this card: Draw a card.)

",https://scryfall.com/card/iko/166/monstrous-step,https://cards.scryfall.io/large/front/8/9/893f300b-a823-4156-90f2-0636e9f499b0.jpg?1591227799,巨兽踏步,巨獸踏步,Pas monstrueux,Monströser Schritt,Passo Mostruoso,巨怪な一歩,무시무시한 발걸음,Passo Monstruoso,Чудовищная Поступь,Paso monstruoso
Mosscoat Goriak,"Mosscoat Goriak	{2}{G}
Creature — Beast
Vigilance
2/4
",https://scryfall.com/card/iko/167/mosscoat-goriak,https://cards.scryfall.io/large/front/c/2/c23139d4-0db5-4683-8d49-f4600fbe29e2.jpg?1591227812,苔皮猿牦,苔皮猿犛,Goriak à fourrure de mousse,Moosfell-Goriak,Goriak del Mantomuschiato,苔毛のゴリアク,이끼로 뒤덮인 고리악,Goriaque-de-musgomanto,Мохошкурый Гориак,Goriak musgoabrigo
Mythos of Brokkos,"Mythos of Brokkos	{2}{G}{G}
Sorcery
If {U}{B} was spent to cast this spell, search your library for a card, put that card into your graveyard, then shuffle.
Return up to two permanent cards from your graveyard to your hand.

",https://scryfall.com/card/iko/168/mythos-of-brokkos,https://cards.scryfall.io/large/front/f/a/fa4fc5b1-6666-4c60-898f-f927212c7923.jpg?1603884849,布洛寇传说,布洛寇傳說,Mythe de Brokkos,Mythos von Brokkos,Mito di Broykos,ブロコスの神話,브로코스의 신화,Mito de Brokkos,Сказание о Броккосе,Mito de Brokkos
Plummet,"Plummet	{1}{G}
Instant
Destroy target creature with flying.

",https://scryfall.com/card/iko/169/plummet,https://cards.scryfall.io/large/front/5/4/5469e696-bbf1-43e3-9c25-fe089b36caed.jpg?1636224615,铅直落下,鉛直落下,Tomber à pic,Absturz,Cadere a Picco,垂直落下,급추락,Tombar,Стремительное Падение,En picado
Ram Through,"Ram Through	{1}{G}
Instant
Target creature you control deals damage equal to its power to target creature you don't control. If the creature you control has trample, excess damage is dealt to that creature's controller instead.

",https://scryfall.com/card/iko/170/ram-through,https://cards.scryfall.io/large/front/4/4/44063a90-e4cf-4bcd-a128-792de15371a7.jpg?1689998782,轰然撞倒,轟然撞倒,Coup de bélier,Durchrammen,Incornare,強行突破,들이받고 지나가기,Carneirada,Снести с Ног,Arremeter
Sudden Spinnerets,"Sudden Spinnerets	{G}
Instant
Target creature gets +1/+3 until end of turn. Put a reach counter on it. Untap it.

",https://scryfall.com/card/iko/171/sudden-spinnerets,https://cards.scryfall.io/large/front/3/7/3730996a-96d2-4311-a4dc-0045a2f8ccc9.jpg?1591227860,纺丝突袭,紡絲突襲,Filières soudaines,Plötzliche Spinnendrüsen,Filiere Improvvise,突然の吐糸,갑작스러운 방적돌기,Fieiras Repentinas,Внезапная Паутина,Hiladores súbitos
Survivors' Bond,"Survivors' Bond	{1}{G}
Sorcery
Choose one or both —
• Return target Human creature card from your graveyard to your hand.
• Return target non-Human creature card from your graveyard to your hand.

",https://scryfall.com/card/iko/172/survivors-bond,https://cards.scryfall.io/large/front/5/3/530ff2a1-6447-4653-a661-d9a39156d6fa.jpg?1591227873,求生家羁绊,求生家羈絆,Lien des survivants,Bund der Überlebenden,Vincolo dei Superstiti,生存者の絆,생존자들의 유대,Vínculo dos Sobreviventes,Узы Уцелевших,Vínculo de supervivientes
Thwart the Enemy,"Thwart the Enemy	{2}{G}
Instant
Prevent all damage that would be dealt this turn by creatures your opponents control.

",https://scryfall.com/card/iko/173/thwart-the-enemy,https://cards.scryfall.io/large/front/a/7/a7101f35-d8c9-4320-bffc-8bb25000d103.jpg?1591227887,遏阻敌人,遏阻敵人,Contrarier l'ennemi,Den Gegner stoppen,Contrastare il Nemico,敵軍妨害,적 좌절시키기,Frustrar o Inimigo,Помешать Врагу,Frustrar al enemigo
Titanoth Rex,"Titanoth Rex	{7}{G}{G}
Creature — Dinosaur Beast
Trample
Cycling {1}{G} ({1}{G}, Discard this card: Draw a card.)
When you cycle this card, put a trample counter on target creature you control.
11/11
",https://scryfall.com/card/iko/174/titanoth-rex,https://cards.scryfall.io/large/front/9/d/9d02e1e8-b85b-4e26-8ab8-ca2f49d05b88.jpg?1591227898,霸巨龙,霸巨龍,Titanoth rex,Titanosaurus Rex,Titanos Rex,タイタノス・レックス,티타노스 렉스,Titanote Rex,Титанот Рекс,Titanorrex
"Vivien, Monsters' Advocate","Vivien, Monsters' Advocate	{3}{G}{G}
Legendary Planeswalker — Vivien
You may look at the top card of your library any time.
You may cast creature spells from the top of your library.
[+1]: Create a 3/3 green Beast creature token. Put your choice of a vigilance counter, a reach counter, or a trample counter on it.
[−2]: When you next cast a creature spell this turn, search your library for a creature card with lesser mana value, put it onto the battlefield, then shuffle.

",https://scryfall.com/card/iko/175/vivien-monsters-advocate,https://cards.scryfall.io/large/front/5/0/504ebb84-7e7b-4119-a128-a9c183c5d9de.jpg?1673946629,护兽薇薇安,護獸薇薇安,"Vivien, partisane des monstres","Vivien, Fürsprecherin der Monster","Vivien, Fautrice dei Mostri",怪物の代言者、ビビアン,"괴수들의 대변인, 비비안","Vivien, Protetora dos Monstros","Вивьен, Защитница Монстров","Vivien, defensora de los monstruos"
Wilt,"Wilt	{1}{G}
Instant
Destroy target artifact or enchantment.
Cycling {2} ({2}, Discard this card: Draw a card.)

",https://scryfall.com/card/iko/176/wilt,https://cards.scryfall.io/large/front/5/5/55987bab-c24f-4261-b97e-f0ad4474b0a0.jpg?1591227929,枝叶凋零,枝葉凋零,Flétrissure,Verwelken,Appassire,萎れ,시듦,Esmorecer,Захирение,Marchitarse
Back for More,"Back for More	{4}{B}{G}
Instant
Return target creature card from your graveyard to the battlefield. When you do, it fights up to one target creature you don't control. (Each deals damage equal to its power to the other.)

",https://scryfall.com/card/iko/177/back-for-more,https://cards.scryfall.io/large/front/3/f/3fc7210c-da23-4cec-9195-4de75587f40f.jpg?1591227943,返身再战,返身再戰,En redemander,Rückkehr für Rache,Ritorno Vendicativo,再来,더 강해진 귀환,Retrucar,Возвращение за Добавкой,Volver a por más
Boneyard Lurker,"Boneyard Lurker	{2}{B}{G}
Creature — Nightmare Beast
Mutate {2}{B/G}{B/G} (If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)
Whenever this creature mutates, return target permanent card from your graveyard to your hand.
4/4
",https://scryfall.com/card/iko/178/boneyard-lurker,https://cards.scryfall.io/large/front/3/7/37e4df5b-ec53-4f8a-8c26-272b3177c0a6.jpg?1591227954,聚骨场蛰兽,聚骨場蟄獸,Guetteur de l'ossuaire,Knochengrund-Lauerer,Predatore dell'Ossario,骨塚潜み,납골지 잠복꾼,Espreitador do Ossário,Охотник с Могильника,Acechador del osario
"Brokkos, Apex of Forever","Brokkos, Apex of Forever	{2}{B}{G}{U}
Legendary Creature — Nightmare Beast Elemental
Mutate {2}{U/B}{G}{G} (If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)
Trample
You may cast this card from your graveyard using its mutate ability.
6/6
",https://scryfall.com/card/iko/179/brokkos-apex-of-forever,https://cards.scryfall.io/large/front/c/9/c9f07625-fbd8-4581-8568-eb3cfb2a4c1e.jpg?1591227964,恒天霸犀布洛寇,恆天霸犀布洛寇,"Brokkos, Zénith de l'éternité","Brokkos, Apex der Ewigkeit","Broykos, Alfa dell'Eternità",永遠の頂点、ブロコス,"영원의 정점, 브로코스","Brokkos, Ápice da Eternidade","Броккос, Венец Вечности","Brokkos, Alfa de la Eternidad"
Channeled Force,"Channeled Force	{2}{U}{R}
Instant
As an additional cost to cast this spell, discard X cards.
Target player draws X cards. Channeled Force deals X damage to up to one target creature or planeswalker.

",https://scryfall.com/card/iko/180/channeled-force,https://cards.scryfall.io/large/front/8/9/8918d24e-8ae8-4028-9f06-ba6fafcc717e.jpg?1591227972,通贯魔力,通貫魔力,Force canalisée,Kanalisierte Macht,Forza Incanalata,交感の力,전달되는 힘,Força Canalizada,Направленная Сила,Fuerza canalizada
"Chevill, Bane of Monsters","Chevill, Bane of Monsters	{B}{G}
Legendary Creature — Human Rogue
Deathtouch
At the beginning of your upkeep, if your opponents control no permanents with bounty counters on them, put a bounty counter on target creature or planeswalker an opponent controls.
Whenever a permanent an opponent controls with a bounty counter on it dies, you gain 3 life and draw a card.
1/3
",https://scryfall.com/card/iko/181/chevill-bane-of-monsters,https://cards.scryfall.io/large/front/f/e/fecbf0a3-ebe1-43b6-a720-462ba19002eb.jpg?1591227985,怪兽天敌车维尔,怪獸天敵車維爾,"Chévill, fléau des monstres","Chevill, Erzfeind der Monster","Chevill, Flagello dei Mostri",怪物の災厄、チェビル,"괴수들의 재앙, 체빌","Chevill, Ruína dos Monstros","Чевилл, Бич Монстров","Chevill, la Pesadilla de los Monstruos"
Death's Oasis,"Death's Oasis	{W}{B}{G}
Enchantment
Whenever a nontoken creature you control dies, mill two cards. Then return a creature card with lesser mana value than the creature that died from your graveyard to your hand.
{1}, Sacrifice this enchantment: You gain life equal to the greatest mana value among creatures you control.

",https://scryfall.com/card/iko/182/deaths-oasis,https://cards.scryfall.io/large/front/1/1/112e2cca-bae7-4296-9514-e6058f4b38a5.jpg?1591234683,死亡绿洲,死亡綠洲,Oasis de la mort,Oase des Todes,Oasi della Morte,死のオアシス,죽음의 오아시스,Oásis da Morte,Оазис Смерти,Oasis de la muerte
Dire Tactics,"Dire Tactics	{W}{B}
Instant
Exile target creature. If you don't control a Human, you lose life equal to that creature's toughness.

",https://scryfall.com/card/iko/183/dire-tactics,https://cards.scryfall.io/large/front/e/0/e0e3974e-3753-4f25-8930-6d96b40332ce.jpg?1591234691,险厄战术,險厄戰術,Tactiques désespérées,Erbitterte Taktik,Tattica Estrema,不吉な戦術,끔찍한 전술,Táticas Macabras,Отчаянная Тактика,Tácticas desesperadas
Eerie Ultimatum,"Eerie Ultimatum	{W}{W}{B}{B}{B}{G}{G}
Sorcery
Return any number of permanent cards with different names from your graveyard to the battlefield.

",https://scryfall.com/card/iko/184/eerie-ultimatum,https://cards.scryfall.io/large/front/3/a/3a9fb2db-228f-4d48-acdf-6330baf356c7.jpg?1591227996,神秘通牒,神秘通牒,Ultimatum inquiétant,Schauriges Ultimatum,Ultimatum Inquietante,奇妙な根本原理,으스스한 최후통첩,Ultimato Soturno,Жуткий Ультиматум,Ultimátum espeluznante
Emergent Ultimatum,"Emergent Ultimatum	{B}{B}{G}{G}{G}{U}{U}
Sorcery
Search your library for up to three monocolored cards with different names and exile them. An opponent chooses one of those cards. Shuffle that card into your library. You may cast the other cards without paying their mana costs. Exile Emergent Ultimatum.

",https://scryfall.com/card/iko/185/emergent-ultimatum,https://cards.scryfall.io/large/front/3/a/3a6a52ab-6d38-4429-9969-90064e615152.jpg?1591228007,突发通牒,突發通牒,Ultimatum émergent,Aufkeimendes Ultimatum,Ultimatum Inatteso,出現の根本原理,드러나는 최후통첩,Ultimato Emergente,Новоявленный Ультиматум,Ultimátum emergente
Frondland Felidar,"Frondland Felidar	{2}{G}{W}
Creature — Cat Beast
Vigilance
Creatures you control with vigilance have ""{1}, {T}: Tap target creature.""
3/5
",https://scryfall.com/card/iko/186/frondland-felidar,https://cards.scryfall.io/large/front/a/b/ab220695-e1a9-45ec-a1b1-5a82c9c90a03.jpg?1591605277,曲洼地晶角兽,曲窪地晶角獸,Félidar des terres foliaires,Farnland-Felidar,Felidar di Frondelanda,葉状地のフェリダー,잎사귀땅 펠리다르,Felidar de Frondelândia,Фелидар Папоротниковых Низин,Felidar de Terrafronda
General Kudro of Drannith,"General Kudro of Drannith	{1}{W}{B}
Legendary Creature — Human Soldier
Other Humans you control get +1/+1.
Whenever General Kudro or another Human you control enters, exile target card from an opponent's graveyard.
{2}, Sacrifice two Humans: Destroy target creature with power 4 or greater.
3/3
",https://scryfall.com/card/iko/187/general-kudro-of-drannith,https://cards.scryfall.io/large/front/2/c/2c3227ae-0c72-478a-a6dd-661aaf718038.jpg?1591228027,卓尼斯的寇卓将军,卓尼斯的寇卓將軍,Général Koudro de Drannith,General Kudro von Drannith,Generale Kudro di Drannith,ドラニスのクードロ将軍,드라니스의 장군 쿠드로,General Kudro de Drannith,Генерал Кудро из Драннита,General Kudro de Drannith
General's Enforcer,"General's Enforcer	{W}{B}
Creature — Human Soldier
Legendary Humans you control have indestructible.
{2}{W}{B}: Exile target card from a graveyard. If it was a creature card, create a 1/1 white Human Soldier creature token.
2/3
",https://scryfall.com/card/iko/188/generals-enforcer,https://cards.scryfall.io/large/front/f/6/f6a45d0e-582a-4ec1-b83b-71b6a0ff6249.jpg?1591228039,将军的执法者,將軍的執法者,Argousin du général,Vollstrecker des Generals,Esecutore del Generale,将軍の執行官,장군의 집행자,Impositor do General,Блюститель Генерала,Ejecutor del general
Genesis Ultimatum,"Genesis Ultimatum	{G}{G}{U}{U}{U}{R}{R}
Sorcery
Look at the top five cards of your library. Put any number of permanent cards from among them onto the battlefield and the rest into your hand. Exile Genesis Ultimatum.

",https://scryfall.com/card/iko/189/genesis-ultimatum,https://cards.scryfall.io/large/front/5/5/556dfe7a-43e8-4801-ad79-89ab2148eca6.jpg?1591228052,创生通牒,創生通牒,Ultimatum de genèse,Genesis-Ultimatum,Ultimatum della Genesi,発生の根本原理,기원의 최후통첩,Ultimato da Gênese,Ультиматум Порождения,Ultimátum de génesis
"Illuna, Apex of Wishes","Illuna, Apex of Wishes	{2}{G}{U}{R}
Legendary Creature — Beast Elemental Dinosaur
Mutate {3}{R/G}{U}{U} (If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)
Flying, trample
Whenever this creature mutates, exile cards from the top of your library until you exile a nonland permanent card. Put that card onto the battlefield or into your hand.
6/6
",https://scryfall.com/card/iko/190/illuna-apex-of-wishes,https://cards.scryfall.io/large/front/0/d/0dfec692-66c8-4c90-8afa-095654011c3d.jpg?1673305551,控念霸兽依卢那,控念霸獸依盧那,"Illuna, Zénith des souhaits","Illuna, Apex der Wünsche","Illuna, Alfa dei Desideri",願いの頂点、イルーナ,"소원의 정점, 일루나","Illuna, Ápice dos Desejos","Иллуна, Венец Желаний","Illuna, Alfa de los Deseos"
Inspired Ultimatum,"Inspired Ultimatum	{U}{U}{R}{R}{R}{W}{W}
Sorcery
Target player gains 5 life, Inspired Ultimatum deals 5 damage to any target, then you draw five cards.

",https://scryfall.com/card/iko/191/inspired-ultimatum,https://cards.scryfall.io/large/front/d/d/dd64f064-8f05-41ef-b95b-1b723137f846.jpg?1591228071,启迪通牒,啟迪通牒,Ultimatum inspiré,Inspirierendes Ultimatum,Ultimatum Ispirato,見事な根本原理,고무적인 최후통첩,Ultimato Inspirado,Вдохновенный Ультиматум,Ultimátum inspirado
"Kinnan, Bonder Prodigy","Kinnan, Bonder Prodigy	{G}{U}
Legendary Creature — Human Druid
Whenever you tap a nonland permanent for mana, add one mana of any type that permanent produced.
{5}{G}{U}: Look at the top five cards of your library. You may put a non-Human creature card from among them onto the battlefield. Put the rest on the bottom of your library in a random order.
2/2
",https://scryfall.com/card/iko/192/kinnan-bonder-prodigy,https://cards.scryfall.io/large/front/6/3/63cda4a0-0dff-4edb-ae67-a2b7e2971350.jpg?1761053650,持绊逸才季宁,持絆逸才季寧,"Kinnan, prodige brideur","Kinnan, Bynder-Naturtalent","Kinnan, Vincolatore Prodigio",眷者の神童、キナン,"천재 유대자, 키난","Kinnan, Vinculador Prodígio","Киннан, Одаренный Узомант","Kinnan, el Vinculador Prodigioso"
Labyrinth Raptor,"Labyrinth Raptor	{B}{R}
Creature — Nightmare Dinosaur
Menace
Whenever a creature you control with menace becomes blocked, defending player sacrifices a creature of their choice that's blocking it.
{B}{R}: Creatures you control with menace get +1/+0 until end of turn.
2/2
",https://scryfall.com/card/iko/193/labyrinth-raptor,https://cards.scryfall.io/large/front/c/6/c608543d-cb60-44c3-a437-e4a18c311420.jpg?1591605409,迷宫迅猛龙,迷宮迅猛龍,Raptor du labyrinthe,Labyrinth-Raptor,Raptor del Labirinto,迷宮の猛竜,미궁 랩터,Raptor do Labirinto,Раптор Лабиринта,Ráptor del laberinto
Lore Drakkis,"Lore Drakkis	{1}{U}{R}
Creature — Lizard Beast
Mutate {U/R}{U/R} (If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)
Whenever this creature mutates, return target instant or sorcery card from your graveyard to your hand.
2/3
",https://scryfall.com/card/iko/194/lore-drakkis,https://cards.scryfall.io/large/front/8/3/83e035ca-eccd-4b63-817c-f2c676b9c98d.jpg?1591228108,识返蜥身兽,識返蜥身獸,Drakkis de sapience,Geheimnisvoller Drakkis,Drakkis della Sapienza,伝承のドラッキス,설화 드라키스,Drakkis do Saber,Знающий Драккис,Drakkis del saber
Narset of the Ancient Way,"Narset of the Ancient Way	{1}{U}{R}{W}
Legendary Planeswalker — Narset
[+1]: You gain 2 life. Add {U}, {R}, or {W}. Spend this mana only to cast a noncreature spell.
[−2]: Draw a card, then you may discard a card. When you discard a nonland card this way, Narset deals damage equal to that card's mana value to target creature or planeswalker.
[−6]: You get an emblem with ""Whenever you cast a noncreature spell, this emblem deals 2 damage to any target.""

",https://scryfall.com/card/iko/195/narset-of-the-ancient-way,https://cards.scryfall.io/large/front/3/0/300f766f-9609-4105-9ed5-4299c48f7fa7.jpg?1690005248,古道娜尔施,古道娜爾施,Narset des traditions,Narset des alten Weges,Narset della Tradizione Antica,古き道のナーセット,고대의 도를 따르는 나르셋,Narset do Caminho Antigo,Нарсет Древнего Пути,Narset de los métodos antiguos
Necropanther,"Necropanther	{1}{W}{B}
Creature — Cat Nightmare
Mutate {2}{W/B}{W/B} (If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)
Whenever this creature mutates, return target creature card with mana value 3 or less from your graveyard to the battlefield.
3/3
",https://scryfall.com/card/iko/196/necropanther,https://cards.scryfall.io/large/front/2/e/2e1ed055-8988-4625-9d57-8ce8a4e04aea.jpg?1591228129,死冥猎豹,死冥獵豹,Nécropanthère,Nekropanther,Necropantera,屍豹,사령표범,Necropantera,Некропантера,Necropantera
"Nethroi, Apex of Death","Nethroi, Apex of Death	{2}{W}{B}{G}
Legendary Creature — Cat Nightmare Beast
Mutate {4}{G/W}{B}{B} (If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)
Deathtouch, lifelink
Whenever this creature mutates, return any number of target creature cards with total power 10 or less from your graveyard to the battlefield.
5/5
",https://scryfall.com/card/iko/197/nethroi-apex-of-death,https://cards.scryfall.io/large/front/0/4/04b9b58f-4c01-48a5-afaf-b8a37165a83f.jpg?1673305619,夺命霸狮涅司罗,奪命霸獅涅司羅,"Nethroï, Zénith de la mort","Nethroi, Apex des Todes","Nethroi, Alfa della Morte",死の頂点、ネスロイ,"죽음의 정점, 네스로이","Nethroi, Ápice da Morte","Нетрой, Венец Смерти","Nethroi, Alfa de la Muerte"
Offspring's Revenge,"Offspring's Revenge	{2}{R}{W}{B}
Enchantment
At the beginning of combat on your turn, exile target red, white, or black creature card from your graveyard. Create a token that's a copy of that card, except it's 1/1. It gains haste until your next turn.

",https://scryfall.com/card/iko/198/offsprings-revenge,https://cards.scryfall.io/large/front/7/8/78619ffb-f514-4f9f-9d77-3ab49e045f7c.jpg?1591228149,幼子复仇,幼子復仇,Revanche de la progéniture,Rache des Sprösslings,Vendetta della Progenie,幼獣の復讐,자식의 복수,Vingança da Cria,Месть Отпрыска,Venganza de la cría
Parcelbeast,"Parcelbeast	{2}{G}{U}
Creature — Elemental Beast
Mutate {G}{U} (If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)
{1}, {T}: Look at the top card of your library. If it's a land card, you may put it onto the battlefield. If you don't put the card onto the battlefield, put it into your hand.
2/4
",https://scryfall.com/card/iko/199/parcelbeast,https://cards.scryfall.io/large/front/6/1/610bb98c-d66a-44cc-92e2-a80d700b59e4.jpg?1591228161,开路牛羚,開路牛羚,Bubale de parcelle,Parzellenbestie,Bestia Procacciaterre,領獣,구획야수,Gnu Caça-terra,Антилопа Наделов,Ñurcela
Primal Empathy,"Primal Empathy	{1}{G}{U}
Enchantment
At the beginning of your upkeep, draw a card if you control a creature with the greatest power among creatures on the battlefield. Otherwise, put a +1/+1 counter on a creature you control.

",https://scryfall.com/card/iko/200/primal-empathy,https://cards.scryfall.io/large/front/b/8/b8099a93-c59d-40a9-96e2-f3dd2a6dd8b8.jpg?1673485151,原初共感,原初共感,Empathie primordiale,Urzeitliche Empathie,Empatia Primordiale,原初の共感,태초의 공감,Empatia Primal,Первобытные Сопереживания,Empatía primigenia
Quartzwood Crasher,"Quartzwood Crasher	{2}{R}{R}{G}
Creature — Dinosaur Beast
Trample
Whenever one or more creatures you control with trample deal combat damage to a player, create an X/X green Dinosaur Beast creature token with trample, where X is the amount of damage those creatures dealt to that player.
6/6
",https://scryfall.com/card/iko/201/quartzwood-crasher,https://cards.scryfall.io/large/front/d/3/d39e00aa-9af9-4e53-8540-3fb56009c9b4.jpg?1698988459,石英林粉碎兽,石英林粉碎獸,Écraseur de Quartzbois,Quarzwald-Schmetterer,Distruttore di Quarzobosco,クオーツウッドの壊し屋,석영숲 파괴자,Abalroador da Mata de Quartzo,Крушитель из Кварцевого Леса,Embestidor de Bosquecuarzo
Regal Leosaur,"Regal Leosaur	{R}{W}
Creature — Dinosaur Cat
Mutate {1}{R/W}{R/W} (If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)
Whenever this creature mutates, other creatures you control get +2/+1 until end of turn.
2/2
",https://scryfall.com/card/iko/202/regal-leosaur,https://cards.scryfall.io/large/front/b/6/b6fdf313-740b-4976-911f-9fb5eb54afce.jpg?1591228189,威严狮龙,威嚴獅龍,Léosaure royal,Nobler Leosaurus,Leosauro Regale,威厳あるレオサウルス,근엄한 레오사우루스,Leossauro Régio,Царственный Леозавр,Leosaurio majestuoso
"Rielle, the Everwise","Rielle, the Everwise	{1}{U}{R}
Legendary Creature — Human Wizard
Rielle gets +1/+0 for each instant and sorcery card in your graveyard.
Whenever you discard one or more cards for the first time each turn, draw that many cards.
0/3
",https://scryfall.com/card/iko/203/rielle-the-everwise,https://cards.scryfall.io/large/front/5/f/5f03c944-1929-4cb2-a373-d57eefa29ed1.jpg?1591228198,全知利艾尔,全知利艾爾,"Rielle, l'éternisciente",Rielle die Allwissende,"Rielle, l'Onnisapiente",常智のリエール,"지고의 현인, 리엘","Rielle, a Onissapiente","Риэлль, Вечномудрая","Rielle, la Versada"
